"TOA5","CR1000_SN6134","CR1000","6316","CR1000.Std.32.06","CPU:SN6134_ClimatVUE50_LP.CR1","54061","ClimatVIEW_1min"
"TIMESTAMP","RECORD","SlrFD_W_Avg","Rain_mm_Tot","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","MaxWS_ms_Max","AirT_C_Avg","VP_mbar_Avg","BP_mbar_Avg","RH","RHT_C_Avg","TiltNS_deg_Avg","TiltWE_deg_Avg","CVMeta"
"TS","RN","W/m^2","mm","meters/second","Deg","Deg","meters/second","Deg C","mbar","mbar","%","Deg C","degrees","degrees",""
"","","Avg","Tot","WVc","WVc","WVc","Max","Avg","Avg","Avg","Smp","Avg","Avg","Avg","Smp"
"2024-04-05 14:26:00",171,51,0,1.58,195.3,1.979,1.71,-19.73,0.7,1001.7,58.6,-16.82,-2.283,1.4,""
"2024-04-05 14:27:00",172,50.67,0,1.568,194.1,2.494,1.72,-19.97,0.7,1001.683,56.8,-17.03,-2.217,1.417,""
"2024-04-05 14:28:00",173,50,0,1.818,192,3.374,2.01,-20.22,0.7,1001.65,58.8,-17.22,-2.183,1.433,""
"2024-04-05 14:29:00",174,50,0,1.918,195.5,2.196,2.03,-21.1,0.7,1001.633,61,-17.43,-2.217,1.35,""
"2024-04-05 14:30:00",175,50,0,2.162,196.1,1.214,2.3,-20.82,0.7,1001.6,58.8,-17.7,-2.317,1.383,""
"2024-04-05 14:31:00",176,50,0,2.145,192.3,1.57,2.19,-20.6,0.7,1001.6,55.1,-17.9,-2.2,1.383,""
"2024-04-05 14:32:00",177,50,0,1.882,192.4,1.6,2.12,-20.18,0.7,1001.6,56.1,-18.12,-2.25,1.417,""
"2024-04-05 14:33:00",178,49.17,0,2.063,190.8,0.977,2.36,-20.28,0.7,1001.6,56.5,-18.27,-2.283,1.35,""
"2024-04-05 14:34:00",179,49,0,1.917,190.6,4.185,2.29,-20.68,0.7,1001.6,61.9,-18.38,-2.233,1.533,""
"2024-04-05 14:35:00",180,49,0,1.968,188.7,3.003,2.29,-21.07,0.7,1001.6,58.4,-18.57,-2.283,1.45,""
"2024-04-05 14:36:00",181,49,0,2.593,193.3,2.077,2.81,-20.4,0.7,1001.55,55.6,-18.78,-2.3,1.533,""
"2024-04-05 14:37:00",182,49,0,2.372,192.4,1.254,2.57,-20.48,0.7,1001.5,56.4,-18.83,-2.333,1.433,""
"2024-04-05 14:38:00",183,48.33,0,2.453,193.6,1.055,2.63,-20.2,0.7,1001.5,56.3,-18.95,-2.3,1.383,""
"2024-04-05 14:39:00",184,48,0,2.283,194,1.136,2.52,-20.03,0.7,1001.5,56.2,-19.05,-2.183,1.567,""
"2024-04-05 14:40:00",185,48,0,2.227,193.9,1.548,2.37,-20.05,0.7,1001.5,57.1,-19.08,-2.217,1.4,""
"2024-04-05 14:41:00",186,48,0,2.29,192.2,1.932,2.44,-20.33,0.7,1001.517,58.4,-19.2,-2.267,1.483,""
"2024-04-05 14:42:00",187,48,0,2.285,195.1,1.851,2.46,-20.28,0.7,1001.5,56.7,-19.32,-2.317,1.583,""
"2024-04-05 14:43:00",188,47.83,0,2.207,194.9,1.211,2.56,-20.28,0.7,1001.5,56.7,-19.35,-2.367,1.4,""
"2024-04-05 14:44:00",189,47,0,1.52,193.9,2.183,1.9,-19.97,0.7,1001.5,56,-19.42,-2.433,1.483,""
"2024-04-05 14:45:00",190,47,0,1.127,195.1,1.382,1.27,-20.05,0.7,1001.5,57.9,-19.47,-2.283,1.433,""
"2024-04-05 14:46:00",191,47,0,1.07,194.6,2.361,1.24,-20.1,0.7,1001.5,57,-19.48,-2.35,1.45,""
"2024-04-05 14:47:00",192,47,0,1.145,184.6,6.312,1.25,-19.98,0.7,1001.5,58.2,-19.52,-2.4,1.517,""
"2024-04-05 14:48:00",193,47,0,1.442,171.4,4.75,1.99,-20.37,0.7,1001.5,62.3,-19.53,-2.167,1.483,""
"2024-04-05 14:49:00",194,46.17,0,1.825,186.1,4.88,2.05,-20.6,0.7,1001.5,60.4,-19.62,-2.267,1.433,""
"2024-04-05 14:50:00",195,46,0,1.823,190.4,3.464,2.36,-20.88,0.7,1001.533,63.2,-19.72,-2.333,1.5,""
"2024-04-05 14:51:00",196,46,0,2.132,192.2,2.927,2.37,-20.63,0.7,1001.533,61.2,-19.75,-2.333,1.55,""
"2024-04-05 14:52:00",197,46,0,2.018,194.2,1.536,2.16,-21.25,0.7,1001.533,62.3,-19.83,-2.433,1.45,""
"2024-04-05 14:53:00",198,46,0,2.175,196.3,1.956,2.31,-21.43,0.7,1001.5,61.1,-19.93,-2.433,1.533,""
"2024-04-05 14:54:00",199,46,0,2.187,197,1.642,2.32,-20.63,0.7,1001.5,58.9,-19.97,-2.367,1.467,""
"2024-04-05 14:55:00",200,45.5,0,1.872,195.6,1.556,2,-20.5,0.7,1001.5,58.5,-20.02,-2.333,1.483,""
"2024-04-05 14:56:00",201,45,0,1.478,194.6,3.02,1.73,-20.2,0.7,1001.5,57.5,-20.12,-2.25,1.517,""
"2024-04-05 14:57:00",202,45,0,1.585,193.6,4.295,1.74,-20.43,0.7,1001.5,58.6,-20.08,-2.367,1.467,""
"2024-04-05 14:58:00",203,45,0,1.778,190.7,2.161,1.9,-20.43,0.7,1001.5,59.7,-20.13,-2.267,1.533,""
"2024-04-05 14:59:00",204,45,0,1.812,181.8,5.36,1.86,-20.75,0.7,1001.5,60.4,-20.15,-2.283,1.583,""
"2024-04-05 15:00:00",205,44.83,0,1.563,187.3,2.753,1.75,-20.33,0.7,1001.5,58.2,-20.17,-2.367,1.45,""
"2024-04-05 15:01:00",206,44.33,0,1.322,192.3,2.862,1.44,-20.38,0.7,1001.5,61.1,-20.18,-2.333,1.583,""
"2024-04-05 15:02:00",207,44,0,1.562,197.6,3.006,1.75,-20.88,0.7,1001.5,61.3,-20.22,-2.45,1.433,""
"2024-04-05 15:03:00",208,44,0,1.6,200.9,1.574,1.68,-20.98,0.7,1001.5,61.9,-20.32,-2.367,1.433,""
"2024-04-05 15:04:00",209,44,0,1.6,200.4,2.068,1.69,-21.22,0.7,1001.5,63,-20.25,-2.333,1.617,""
"2024-04-05 15:05:00",210,44,0,1.727,200.5,2.456,1.82,-21.28,0.7,1001.5,61.9,-20.32,-2.333,1.517,""
"2024-04-05 15:06:00",211,44,0,1.623,199.8,2.609,1.86,-21.28,0.7,1001.5,60.8,-20.42,-2.333,1.433,""
"2024-04-05 15:07:00",212,43.17,0,1.087,202.1,5.44,1.24,-21.08,0.7,1001.5,61.2,-20.45,-2.4,1.55,""
"2024-04-05 15:08:00",213,43,0,0.777,208.5,5.484,0.93,-21.03,0.7,1001.5,61.4,-20.5,-2.367,1.5,""
"2024-04-05 15:09:00",214,43,0,0.575,221.3,15.97,0.77,-21.07,0.7,1001.5,61.1,-20.53,-2.333,1.467,""
"2024-04-05 15:10:00",215,43,0,0.313,251.9,32.17,0.5,-20.92,0.7,1001.5,59.9,-20.6,-2.433,1.533,""
"2024-04-05 15:11:00",216,43,0,0.213,265.9,27.41,0.34,-21.02,0.7,1001.5,61.5,-20.58,-2.433,1.55,""
"2024-04-05 15:12:00",217,42.67,0,0.202,241.7,30.42,0.37,-21.05,0.7,1001.5,61.5,-20.62,-2.383,1.55,""
"2024-04-05 15:13:00",218,42,0,0.183,234,58.66,0.29,-21.03,0.7,1001.5,62.5,-20.65,-2.45,1.467,""
"2024-04-05 15:14:00",219,42,0,0.208,162.9,7.39,0.29,-21.08,0.7,1001.5,62.3,-20.65,-2.317,1.533,""
"2024-04-05 15:15:00",220,42,0,0.225,102.7,46.62,0.35,-20.98,0.7,1001.5,60.9,-20.68,-2.3,1.45,""
"2024-04-05 15:16:00",221,42,0,0.313,24.14,16.73,0.41,-20.75,0.7,1001.5,59.8,-20.75,-2.4,1.433,""
"2024-04-05 15:17:00",222,42,0,0.422,349.2,10.48,0.49,-20.63,0.7,1001.5,60.7,-20.72,-2.45,1.433,""
"2024-04-05 15:18:00",223,41.83,0,0.148,17.37,62.61,0.22,-20.87,0.7,1001.517,63.1,-20.73,-2.367,1.5,""
"2024-04-05 15:19:00",224,41,0,0.587,140.4,13.67,0.77,-21.12,0.7,1001.55,62.7,-20.72,-2.4,1.5,""
"2024-04-05 15:20:00",225,41,0,0.645,157.1,5.12,0.8,-20.97,0.7,1001.533,62.5,-20.78,-2.467,1.517,""
"2024-04-05 15:21:00",226,41,0,0.987,185,4.716,1.39,-21,0.7,1001.5,62.4,-20.82,-2.35,1.4,""
"2024-04-05 15:22:00",227,41,0,1.7,179.2,2.939,1.9,-21.08,0.7,1001.5,62.4,-20.8,-2.4,1.467,""
"2024-04-05 15:23:00",228,41,0,1.328,186.2,8.35,1.58,-20.8,0.7,1001.5,60.5,-20.83,-2.383,1.5,""
"2024-04-05 15:24:00",229,40.67,0,1.408,196.1,2.56,1.56,-21.02,0.7,1001.5,61.5,-20.9,-2.367,1.467,""
"2024-04-05 15:25:00",230,40,0,1.317,191.2,1.283,1.39,-21.2,0.7,1001.5,65.9,-20.88,-2.267,1.517,""
"2024-04-05 15:26:00",231,40,0,1.415,192.3,1.39,1.63,-21.17,0.7,1001.5,65.5,-20.9,-2.35,1.467,""
"2024-04-05 15:27:00",232,40,0,1.49,189.3,2.755,1.6,-21.47,0.7,1001.517,68.4,-20.95,-2.4,1.467,""
"2024-04-05 15:28:00",233,40,0,1.538,186.7,1.43,1.94,-22.1,0.7,1001.583,66.7,-20.95,-2.383,1.5,""
"2024-04-05 15:29:00",234,40,0,1.567,187.6,3.863,1.74,-22.15,0.7,1001.6,65,-21.05,-2.35,1.517,""
"2024-04-05 15:30:00",235,39.33,0,1.735,189.4,2.735,1.96,-22.4,0.7,1001.583,67,-21.12,-2.383,1.5,""
"2024-04-05 15:31:00",236,39,0,2.003,195.1,2.161,2.08,-21.7,0.7,1001.55,61.2,-21.25,-2.4,1.5,""
"2024-04-05 15:32:00",237,39,0,2.192,197.7,2.481,2.35,-21.73,0.7,1001.533,61.5,-21.23,-2.417,1.55,""
"2024-04-05 15:33:00",238,39,0,1.86,196.6,1.623,2.27,-21.48,0.7,1001.6,61.2,-21.33,-2.383,1.567,""
"2024-04-05 15:34:00",239,39,0,1.523,196,5.719,1.77,-21.37,0.7,1001.6,61.6,-21.32,-2.45,1.533,""
"2024-04-05 15:35:00",240,39,0,1.447,193.8,3.23,1.61,-21.45,0.7,1001.6,62.6,-21.35,-2.383,1.433,""
"2024-04-05 15:36:00",241,38.17,0,1.523,188,2.686,1.7,-21.62,0.7,1001.6,62.3,-21.4,-2.433,1.517,""
"2024-04-05 15:37:00",242,38,0,1.345,180.9,2.429,1.44,-21.52,0.7,1001.6,62.7,-21.4,-2.417,1.583,""
"2024-04-05 15:38:00",243,38,0,2.027,165.9,2.309,2.26,-21.83,0.7,1001.6,66,-21.38,-2.4,1.483,""
"2024-04-05 15:39:00",244,38,0,2.14,165.1,3.814,2.41,-21.88,0.7,1001.6,63.4,-21.45,-2.483,1.55,""
"2024-04-05 15:40:00",245,38,0,2.173,167.1,3.545,2.34,-21.9,0.7,1001.6,63.1,-21.47,-2.433,1.383,""
"2024-04-05 15:41:00",246,38,0,2.255,169.6,2.853,2.42,-21.85,0.7,1001.6,63.4,-21.48,-2.433,1.5,""
"2024-04-05 15:42:00",247,37.33,0,2.455,174.6,3.44,2.7,-21.78,0.7,1001.6,60.8,-21.5,-2.5,1.6,""
"2024-04-05 15:43:00",248,37,0,2.54,182.2,4.115,2.78,-21.33,0.7,1001.6,60.8,-21.53,-2.367,1.4,""
"2024-04-05 15:44:00",249,37,0,2.697,184.4,2.195,2.81,-21.28,0.7,1001.6,60.5,-21.53,-2.45,1.483,""
"2024-04-05 15:45:00",250,37,0,2.08,188,3.777,2.69,-22.75,0.7,1001.6,69.1,-21.55,-2.5,1.467,""
"2024-04-05 15:46:00",251,37,0,2.103,194.7,3.732,2.26,-23.32,0.6666666,1001.6,64.8,-21.58,-2.417,1.567,""
"2024-04-05 15:47:00",252,37,0,2.273,188.2,1.441,2.38,-22.85,0.6,1001.583,66.7,-21.73,-2.517,1.533,""
"2024-04-05 15:48:00",253,36,0,2.45,192.9,1.839,2.61,-22.63,0.6,1001.533,62.7,-21.78,-2.433,1.55,""
"2024-04-05 15:49:00",254,36,0,2.345,193,1.553,2.55,-22.25,0.6,1001.5,62,-21.85,-2.55,1.617,""
"2024-04-05 15:50:00",255,36,0,2.088,191.9,2.103,2.33,-22.05,0.6166666,1001.533,63.2,-21.93,-2.517,1.467,""
"2024-04-05 15:51:00",256,36,0,2.032,188,1.835,2.25,-21.93,0.6833333,1001.5,60.8,-21.92,-2.433,1.6,""
"2024-04-05 15:52:00",257,36,0,2.078,178,6.59,2.35,-22.02,0.7,1001.5,62.1,-21.97,-2.583,1.533,""
"2024-04-05 15:53:00",258,35.67,0,2.218,177.5,2.603,2.49,-21.83,0.7,1001.5,60.5,-21.9,-2.45,1.467,""
"2024-04-05 15:54:00",259,35,0,2.187,172.7,4.012,2.7,-21.97,0.7,1001.5,63.1,-21.97,-2.417,1.467,""
"2024-04-05 15:55:00",260,35,0,2.782,173.7,3.169,2.91,-21.9,0.7,1001.5,61.2,-21.95,-2.567,1.4,""
"2024-04-05 15:56:00",261,35,0,2.888,176.8,3.726,2.98,-21.83,0.7,1001.5,62.7,-21.97,-2.5,1.4,""
"2024-04-05 15:57:00",262,35,0,2.775,178.8,3.854,2.98,-22,0.7,1001.55,60.2,-21.95,-2.517,1.5,""
"2024-04-05 15:58:00",263,35,0,2.898,174.6,1.566,3.27,-22.17,0.7,1001.5,64.7,-21.98,-2.483,1.6,""
"2024-04-05 15:59:00",264,34.67,0,2.625,170.2,2.845,2.87,-22.47,0.6666666,1001.5,65.3,-22.02,-2.567,1.567,""
"2024-04-05 16:00:00",265,34,0,2.47,168.6,2.419,2.91,-22.72,0.6166666,1001.5,65.5,-22.05,-2.617,1.583,""
"2024-04-05 16:01:00",266,34,0,2.067,186.9,6.423,2.47,-23.27,0.6,1001.517,70.7,-22.1,-2.467,1.567,""
"2024-04-05 16:02:00",267,34,0,1.818,190,5.979,2.06,-23.6,0.6,1001.583,63.2,-22.17,-2.6,1.5,""
"2024-04-05 16:03:00",268,34,0,2.54,188.5,2.586,2.63,-22.33,0.6,1001.6,59.8,-22.25,-2.25,1.467,""
"2024-04-05 16:04:00",269,34,0,2.368,186.5,6.356,2.71,-22.3,0.6,1001.567,64.3,-22.27,-2.283,1.6,""
"2024-04-05 16:05:00",270,34,0,2.013,183.7,5.429,2.1,-22.57,0.6,1001.6,62.7,-22.27,-2.483,1.5,""
"2024-04-05 16:06:00",271,33.33,0,2.247,190.9,2.665,2.62,-22.4,0.6,1001.583,63,-22.33,-2.5,1.483,""
"2024-04-05 16:07:00",272,33,0,2.347,191.6,1.199,2.52,-21.82,0.6,1001.6,57.9,-22.35,-2.483,1.483,""
"2024-04-05 16:08:00",273,33,0,2.312,192.2,1.73,2.41,-21.63,0.6,1001.6,59.5,-22.32,-2.367,1.517,""
"2024-04-05 16:09:00",274,33,0,1.877,191.9,1.863,2.01,-21.78,0.65,1001.6,61.5,-22.3,-2.467,1.417,""
"2024-04-05 16:10:00",275,33,0,1.663,183,4.362,1.81,-22.05,0.7,1001.6,63.3,-22.23,-2.467,1.5,""
"2024-04-05 16:11:00",276,33,0,1.453,187.7,2.291,1.56,-21.7,0.7,1001.6,60.2,-22.25,-2.517,1.483,""
"2024-04-05 16:12:00",277,32.33,0,1.252,189.8,6.586,1.32,-21.48,0.7,1001.6,61.2,-22.23,-2.367,1.567,""
"2024-04-05 16:13:00",278,32,0,2.262,175.2,2.37,2.74,-22.15,0.7,1001.583,66,-22.18,-2.417,1.5,""
"2024-04-05 16:14:00",279,32,0,2.248,179.6,4.169,2.49,-22.15,0.7,1001.583,64.1,-22.18,-2.5,1.633,""
"2024-04-05 16:15:00",280,32,0,2.373,177.7,3.651,2.64,-21.7,0.7,1001.6,62.7,-22.22,-2.4,1.65,""
"2024-04-05 16:16:00",281,32,0,2.428,171.7,3.64,2.82,-21.88,0.7,1001.6,62.6,-22.17,-2.333,1.55,""
"2024-04-05 16:17:00",282,32,0,2.472,174.6,2.532,2.69,-21.72,0.7,1001.6,61.9,-22.2,-2.4,1.583,""
"2024-04-05 16:18:00",283,31.17,0,2.242,181.1,2.571,2.69,-21.48,0.7,1001.583,58.5,-22.17,-2.367,1.45,""
"2024-04-05 16:19:00",284,31,0,2.127,181.9,1.679,2.38,-21.62,0.7,1001.6,62.6,-22.12,-2.4,1.533,""
"2024-04-05 16:20:00",285,31,0,1.655,174.5,3.077,1.82,-21.9,0.7,1001.6,62.6,-22.07,-2.517,1.533,""
"2024-04-05 16:21:00",286,31,0,1.407,180.8,5.589,1.61,-22.02,0.7,1001.6,63.9,-22.1,-2.45,1.6,""
"2024-04-05 16:22:00",287,31,0,1.853,183.7,3.414,2.34,-21.85,0.7,1001.6,61.9,-22.08,-2.567,1.533,""
"2024-04-05 16:23:00",288,30.83,0,1.792,189.4,3.156,1.97,-22.5,0.7,1001.6,72,-22.12,-2.367,1.5,""
"2024-04-05 16:24:00",289,30.33,0,1.962,195.6,2.918,2.08,-23.15,0.6833333,1001.6,68.9,-22.08,-2.45,1.617,""
"2024-04-05 16:25:00",290,30,0,2.217,189.1,4.22,2.55,-22.8,0.6,1001.6,68.5,-22.2,-2.333,1.617,""
"2024-04-05 16:26:00",291,30,0,2.742,185.4,1.481,3.24,-22.33,0.6,1001.6,59.3,-22.22,-2.45,1.617,""
"2024-04-05 16:27:00",292,30,0,2.822,183.8,3.621,3.07,-21.8,0.6,1001.55,64.3,-22.25,-2.583,1.683,""
"2024-04-05 16:28:00",293,30,0,2.705,179.2,5.237,2.99,-22.63,0.6,1001.533,63.7,-22.27,-2.533,1.533,""
"2024-04-05 16:29:00",294,30,0,2.97,179.5,2.398,3.17,-22.32,0.6,1001.55,61.6,-22.28,-2.283,1.55,""
"2024-04-05 16:30:00",295,29.17,0,3.195,186.7,1.743,3.36,-21.97,0.6,1001.55,60.6,-22.28,-2.75,1.55,""
"2024-04-05 16:31:00",296,29,0,3.107,193.4,2.837,3.34,-21.82,0.6166666,1001.533,61.3,-22.28,-2.483,1.567,""
"2024-04-05 16:32:00",297,29,0,2.807,196,2.272,2.91,-22.33,0.65,1001.517,66.5,-22.27,-2.517,1.667,""
"2024-04-05 16:33:00",298,29,0,2.318,195.5,3.375,2.63,-23.22,0.6,1001.55,69.9,-22.32,-2.483,1.6,""
"2024-04-05 16:34:00",299,29,0,2.883,198.7,2.106,3.16,-22.03,0.6,1001.5,59.2,-22.33,-2.333,1.533,""
"2024-04-05 16:35:00",300,29,0,2.488,193.4,3.847,2.89,-21.88,0.6,1001.533,59.8,-22.32,-2.583,1.55,""
"2024-04-05 16:36:00",301,28.17,0,1.888,186.9,4.354,2.07,-21.43,0.6833333,1001.6,59.9,-22.35,-2.45,1.533,""
"2024-04-05 16:37:00",302,28,0,1.835,180.3,2.968,2.04,-21.53,0.7,1001.6,61.4,-22.3,-2.483,1.6,""
"2024-04-05 16:38:00",303,28,0,1.955,176.5,3.306,2.11,-22.05,0.7,1001.6,67.4,-22.22,-2.4,1.483,""
"2024-04-05 16:39:00",304,28,0,2.08,175.2,3.475,2.19,-22.42,0.7,1001.6,65.6,-22.25,-2.45,1.5,""
"2024-04-05 16:40:00",305,28,0,2.205,185.7,2.682,2.32,-21.8,0.7,1001.6,63.1,-22.28,-2.383,1.633,""
"2024-04-05 16:41:00",306,28,0,2.535,176.7,3.639,3.07,-22.13,0.7,1001.6,64.9,-22.28,-2.45,1.633,""
"2024-04-05 16:42:00",307,27.5,0,2.872,175.5,4.672,3.03,-22.47,0.7,1001.6,65.5,-22.27,-2.5,1.467,""
"2024-04-05 16:43:00",308,27,0,2.807,176.1,3.184,2.91,-22.42,0.6833333,1001.6,64.6,-22.25,-2.467,1.5,""
"2024-04-05 16:44:00",309,27,0,3.403,176.9,1.721,3.67,-21.95,0.6833333,1001.583,63.2,-22.28,-2.417,1.2,""
"2024-04-05 16:45:00",310,27,0,3.27,183.1,2.06,3.47,-21.98,0.6833333,1001.6,62.2,-22.28,-2.333,1.55,""
"2024-04-05 16:46:00",311,27,0,2.797,181.1,2.402,3.03,-22.18,0.7,1001.6,64.6,-22.28,-2.4,1.417,""
"2024-04-05 16:47:00",312,27,0,2.77,176.6,3.162,3.09,-22.15,0.6833333,1001.6,61.7,-22.25,-2.6,1.433,""
"2024-04-05 16:48:00",313,27,0,2.71,181.7,3.145,2.76,-22.12,0.6166666,1001.617,62.7,-22.28,-2.583,1.6,""
"2024-04-05 16:49:00",314,26.33,0,2.74,183.5,5.517,2.88,-22.42,0.6,1001.65,61.9,-22.28,-2.533,1.583,""
"2024-04-05 16:50:00",315,26,0,2.675,186,2.701,2.8,-22.17,0.6166666,1001.617,61.3,-22.28,-2.383,1.4,""
"2024-04-05 16:51:00",316,26,0,2.508,193.3,5.348,2.78,-22.32,0.6,1001.617,64.5,-22.32,-2.467,1.617,""
"2024-04-05 16:52:00",317,26,0,1.93,183.5,9.79,2.24,-22.7,0.6,1001.667,61.5,-22.33,-2.55,1.45,""
"2024-04-05 16:53:00",318,26,0,1.787,172.2,2.628,1.97,-22.17,0.6,1001.667,61.5,-22.37,-2.5,1.6,""
"2024-04-05 16:54:00",319,26,0,2.117,183.2,11.11,2.5,-21.95,0.6,1001.683,60.5,-22.35,-2.483,1.55,""
"2024-04-05 16:55:00",320,25.67,0,2.053,191,6.376,2.23,-22.3,0.6,1001.7,67.1,-22.35,-2.617,1.45,""
"2024-04-05 16:56:00",321,25,0,1.485,167.1,2.895,1.74,-22.43,0.6,1001.7,63.6,-22.38,-2.55,1.517,""
"2024-04-05 16:57:00",322,25,0,2.287,185.8,8.45,2.61,-22.55,0.6,1001.7,61.7,-22.38,-2.4,1.65,""
"2024-04-05 16:58:00",323,25,0,1.715,180,7.621,2.28,-22.77,0.6,1001.717,65.3,-22.4,-2.483,1.517,""
"2024-04-05 16:59:00",324,25,0,0.97,161.9,4.699,1.2,-22.57,0.6,1001.767,61.3,-22.42,-2.517,1.55,""
"2024-04-05 17:00:00",325,25,0,1.027,184.8,14.02,1.34,-22.43,0.6,1001.767,61.1,-22.5,-2.617,1.533,""
"2024-04-05 17:01:00",326,25,0,1.36,196.9,1.817,1.44,-22.27,0.6,1001.783,59.7,-22.48,-2.617,1.483,""
"2024-04-05 17:02:00",327,24.33,0,1.193,200.1,3.242,1.28,-22.6,0.6,1001.783,65,-22.52,-2.533,1.467,""
"2024-04-05 17:03:00",328,24,0,1.285,203.3,6.522,1.47,-22.7,0.6,1001.767,65.4,-22.53,-2.5,1.533,""
"2024-04-05 17:04:00",329,24,0,1.368,207.5,8.16,1.56,-22.37,0.6,1001.733,62,-22.58,-2.467,1.517,""
"2024-04-05 17:05:00",330,24,0,1.138,217.6,5.575,1.4,-21.87,0.6,1001.75,57.1,-22.58,-2.467,1.617,""
"2024-04-05 17:06:00",331,24,0,0.983,213.1,10.77,1.25,-21.55,0.6,1001.7,60,-22.57,-2.533,1.517,""
"2024-04-05 17:07:00",332,24,0,0.618,224.2,11.72,0.72,-21.87,0.6,1001.7,60.9,-22.55,-2.467,1.55,""
"2024-04-05 17:08:00",333,23.67,0,0.5,257.6,7.166,0.58,-21.88,0.6,1001.7,61,-22.53,-2.517,1.583,""
"2024-04-05 17:09:00",334,23,0,0.24,272.7,61.02,0.43,-22.17,0.6,1001.7,61.9,-22.53,-2.567,1.567,""
"2024-04-05 17:10:00",335,23,0,0.09,168.6,66.94,0.14,-21.98,0.6,1001.7,61.2,-22.52,-2.5,1.533,""
"2024-04-05 17:11:00",336,23,0,0.298,171.2,30.32,0.64,-21.77,0.6166666,1001.7,59.9,-22.5,-2.533,1.5,""
"2024-04-05 17:12:00",337,23,0,0.453,159.3,12.35,0.67,-21.62,0.6166666,1001.7,59.9,-22.57,-2.55,1.483,""
"2024-04-05 17:13:00",338,23,0,0.512,147.7,3.864,0.56,-21.35,0.6666666,1001.7,58,-22.52,-2.517,1.517,""
"2024-04-05 17:14:00",339,23,0,0.405,157.5,3.328,0.48,-21.32,0.7,1001.7,59.3,-22.5,-2.467,1.45,""
"2024-04-05 17:15:00",340,22.33,0,0.28,160.5,12.06,0.38,-21.42,0.7,1001.7,59.8,-22.48,-2.45,1.55,""
"2024-04-05 17:16:00",341,22,0,0.74,168.8,6.553,0.94,-21.78,0.7,1001.7,61.6,-22.45,-2.583,1.517,""
"2024-04-05 17:17:00",342,22,0,0.58,162.3,6.404,0.61,-21.58,0.7,1001.7,60.1,-22.5,-2.5,1.517,""
"2024-04-05 17:18:00",343,22,0,0.96,176.3,4.747,1.08,-21.75,0.7,1001.7,62,-22.47,-2.467,1.6,""
"2024-04-05 17:19:00",344,22,0,1.227,188.4,7.162,1.55,-22.1,0.7,1001.7,66.1,-22.43,-2.55,1.467,""
"2024-04-05 17:20:00",345,22,0,1.432,194.9,2.925,1.86,-22.4,0.7,1001.7,66.1,-22.47,-2.367,1.5,""
"2024-04-05 17:21:00",346,21.83,0,1.792,198.7,1.555,1.88,-22.38,0.6833333,1001.7,63.4,-22.47,-2.533,1.533,""
"2024-04-05 17:22:00",347,21.17,0,1.82,197.2,1.699,2.12,-22.13,0.6833333,1001.7,62,-22.5,-2.533,1.567,""
"2024-04-05 17:23:00",348,21,0,1.922,195.4,0.889,2.08,-21.77,0.7,1001.7,60.8,-22.48,-2.633,1.4,""
"2024-04-05 17:24:00",349,21,0,2.025,195.3,1.383,2.12,-21.83,0.7,1001.7,62.5,-22.48,-2.517,1.55,""
"2024-04-05 17:25:00",350,21,0,2.16,193.9,1.188,2.42,-22.05,0.7,1001.7,62.8,-22.48,-2.5,1.633,""
"2024-04-05 17:26:00",351,21,0,2.237,194.1,1.333,2.54,-22.4,0.7,1001.7,68.2,-22.5,-2.55,1.567,""
"2024-04-05 17:27:00",352,21,0,2.002,180.8,2.092,2.18,-23.17,0.6666666,1001.617,68.7,-22.53,-2.533,1.583,""
"2024-04-05 17:28:00",353,20.5,0,2.268,185.4,3.996,2.58,-23.63,0.6,1001.6,73.1,-22.57,-2.45,1.583,""
"2024-04-05 17:29:00",354,20,0,2.668,194,1.564,3,-23.27,0.6,1001.6,63.3,-22.67,-2.583,1.583,""
"2024-04-05 17:30:00",355,20,0,2.907,193.9,1.764,3.28,-23.08,0.6,1001.6,61.6,-22.7,-2.567,1.583,""
"2024-04-05 17:31:00",356,20,0,3.143,194.7,1.612,3.4,-22.57,0.6,1001.6,61.4,-22.8,-2.633,1.417,""
"2024-04-05 17:32:00",357,20,0,3.03,195.8,2.299,3.27,-22.27,0.6,1001.6,61.5,-22.78,-2.5,1.667,""
"2024-04-05 17:33:00",358,20,0,3.212,190.3,3.524,3.58,-22.08,0.6,1001.517,60.8,-22.75,-2.45,1.6,""
"2024-04-05 17:34:00",359,19.5,0,3.098,189.3,1.504,3.57,-21.95,0.6,1001.5,60.1,-22.73,-2.467,1.617,""
"2024-04-05 17:35:00",360,19,0,2.705,190.2,1.878,2.88,-21.63,0.65,1001.533,60.2,-22.72,-2.6,1.583,""
"2024-04-05 17:36:00",361,19,0,2.615,189.8,1.039,2.77,-21.68,0.7,1001.5,62.4,-22.65,-2.617,1.617,""
"2024-04-05 17:37:00",362,19,0,2.598,185.1,3.598,2.71,-22.08,0.7,1001.517,62.7,-22.58,-2.467,1.65,""
"2024-04-05 17:38:00",363,19,0,2.627,175.8,7.363,2.88,-22.35,0.7,1001.5,67.6,-22.58,-2.533,1.65,""
"2024-04-05 17:39:00",364,19,0,2.733,162.6,2.328,2.85,-22.83,0.7,1001.5,65.8,-22.6,-2.617,1.567,""
